transcript ID,fold induction,family,location
NM_013442,716923,LIP,nucleus
NM_019090,939004,TGF-B,golgi
NM_014580,758038,KAR,cytosol
NM_021241,950296,TIMP,golgi
NM_050152,235689,KIN,ER
NM_053804,608726,TER,peroxisome
NM_020017,984576,TNF,cytosol
NM_070135,63471,LIP,golgi
NM_029449,225738,LIP,nucleus
NM_027589,488217,TNF,nucleus
NM_047275,458162,P53,golgi
NM_045214,173908,LIP,golgi
NM_078156,79970,nuclear receptor,ER
NM_050217,266440,TIMP,ER
NM_040439,830650,TNF,nucleus
NM_077297,530874,FOS,peroxisome
NM_069541,731634,TIMP,peroxisome
NM_052536,895246,KAR,golgi
NM_087482,865389,nuclear receptor,golgi
NM_086452,157450,P53,ER
NM_000035,837990,TNF,ER
NM_043006,260625,FOS,ER
NM_054188,870536,FOS,mitochondria
NM_021752,894285,KAR,ER
NM_055082,626369,KAR,mitochondria
NM_083710,861171,LIP,cytosol
NM_074208,689480,LIP,peroxisome
NM_012560,929207,JUN,peroxisome
NM_012723,30770,TGF-B,ER
NM_065429,308596,nuclear receptor,cytosol
NM_028767,354620,TIMP,peroxisome
NM_022481,504492,TIMP,cytosol
NM_098227,910622,LIP,cytosol
NM_035218,315163,TNF,golgi
NM_049230,400255,LIP,ER
NM_075527,504221,LIP,peroxisome
NM_085989,335730,MAPK,golgi
NM_090737,167381,JUN,mitochondria
NM_044866,992945,nuclear receptor,cytosol
NM_004377,319233,JUN,mitochondria
NM_020701,719963,TIMP,ER
NM_003266,151210,TER,cytosol
NM_085283,464230,FOS,mitochondria
NM_018661,186610,MAPK,cytosol
NM_041031,543510,TER,mitochondria
NM_003522,466919,TNF,golgi
NM_096869,326024,FOS,ER
NM_056625,267776,TER,mitochondria
NM_097995,348691,KAR,golgi
NM_034993,439369,MAPK,peroxisome
NM_092684,271605,KAR,cytosol
NM_012817,409901,nuclear receptor,mitochondria
NM_085224,750842,MAPK,mitochondria
NM_020987,755399,P53,mitochondria
NM_041856,72398,FOS,peroxisome
NM_038004,44932,FOS,ER
NM_095822,51492,KAR,peroxisome
NM_090232,727423,nuclear receptor,cytosol
NM_041370,595390,MAPK,cytosol
NM_019691,784095,TGF-B,nucleus
NM_018433,427676,TER,mitochondria
NM_088584,769431,TGF-B,golgi
NM_080964,176602,P53,peroxisome
NM_075898,593246,MAPK,golgi
NM_056666,467982,TNF,peroxisome
NM_043656,1886,KIN,golgi
NM_056271,547703,KAR,golgi
NM_036658,780075,KAR,mitochondria
NM_037345,326176,KIN,golgi
NM_053641,641583,LIP,mitochondria
NM_056255,923064,KAR,mitochondria
NM_064193,753602,TER,peroxisome
NM_091045,429076,P53,golgi
NM_078348,628078,TGF-B,peroxisome
NM_003762,802438,TIMP,cytosol
NM_064216,529211,TNF,mitochondria
NM_075342,519381,TGF-B,cytosol
NM_012055,38977,nuclear receptor,ER
NM_018700,771659,KAR,mitochondria
NM_083208,655840,TIMP,nucleus
NM_046427,685001,TER,golgi
NM_070864,83861,nuclear receptor,cytosol
NM_000445,802359,KIN,golgi
NM_011999,166020,P53,ER
NM_024849,350521,P53,mitochondria
NM_064602,848771,JUN,mitochondria
NM_084229,16280,JUN,nucleus
NM_058343,54258,FOS,mitochondria
NM_089869,627493,KIN,nucleus
NM_063869,297511,TER,peroxisome
NM_069905,941249,P53,ER
NM_024692,522737,JUN,peroxisome
NM_091464,146444,TIMP,cytosol
NM_061152,668657,TER,ER
NM_073515,60477,KIN,peroxisome
NM_037611,724243,nuclear receptor,nucleus
NM_001391,938730,MAPK,ER
NM_000319,956703,TGF-B,peroxisome
NM_030351,899866,KAR,nucleus
NM_001983,886158,KAR,nucleus
NM_007233,215056,TNF,cytosol
NM_037833,457416,KIN,nucleus
NM_004926,289054,KIN,ER
NM_065959,83872,KIN,cytosol
NM_077605,567797,TGF-B,nucleus
NM_023737,968407,JUN,mitochondria
NM_036892,244556,MAPK,golgi
NM_073395,804925,FOS,nucleus
NM_011235,641211,TER,cytosol
NM_084935,650849,TNF,golgi
NM_000398,353427,TER,peroxisome
NM_027308,174194,JUN,cytosol
NM_095076,845789,TIMP,golgi
NM_039428,709892,JUN,mitochondria
NM_015867,652944,P53,ER
NM_019651,622630,TNF,peroxisome
NM_052070,802342,MAPK,mitochondria
NM_032843,971703,FOS,cytosol
NM_055978,982502,FOS,cytosol
NM_051401,18943,LIP,golgi
NM_065651,158982,TIMP,nucleus
NM_021877,427242,TGF-B,mitochondria
NM_000420,217552,KAR,nucleus
NM_066186,843182,TER,golgi
NM_097677,845021,nuclear receptor,nucleus
NM_017554,181554,TNF,mitochondria
NM_016086,707524,LIP,peroxisome
NM_029831,754072,LIP,ER
NM_041213,313903,P53,mitochondria
NM_070514,141441,TER,nucleus
NM_063397,634004,KIN,golgi
NM_046794,59775,JUN,ER
NM_030287,422712,LIP,nucleus
NM_059753,72700,JUN,nucleus
NM_007126,523607,FOS,ER
NM_059202,647674,KAR,peroxisome
NM_011021,943122,FOS,peroxisome
NM_073162,476421,TGF-B,peroxisome
NM_056033,627301,TNF,nucleus
NM_084679,42389,TER,peroxisome
NM_089192,585235,P53,nucleus
NM_080296,994256,TNF,mitochondria
NM_034821,299308,P53,ER
NM_033965,843607,TNF,ER
NM_014576,979316,JUN,peroxisome
NM_012340,622087,P53,mitochondria
NM_089107,810520,KAR,nucleus
NM_086541,407601,JUN,ER
NM_021414,36081,KAR,ER
NM_009979,525563,TER,peroxisome
NM_020199,270456,P53,peroxisome
NM_029390,97714,MAPK,peroxisome
NM_015721,423615,MAPK,cytosol
NM_001957,461138,P53,golgi
NM_022810,260104,KIN,ER
